Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,Date,model_smart_dumb_spread_close,model_percent_bearish_close
0.504,-0.172,-0.122,-0.183,4.0,5.0,9.0,1.891,6.209,0.496,2.043,3.461,13.202,11.063,83.412,2014-09-05,-0.23,0.15
-0.307,-0.027,0.276,0.459,0.0,8.0,9.0,1.544,5.866,0.152,1.673,3.101,12.83,11.416,71.822,2014-09-08,-0.22,0.14
-0.654,-0.307,-0.551,-0.321,1.0,9.0,9.0,0.868,5.194,-0.405,0.985,2.414,11.348,11.402,54.782,2014-09-09,-0.19,0.15
0.365,-0.217,-0.082,-0.616,2.0,10.0,9.0,1.193,5.488,-0.032,1.292,2.713,10.635,11.249,56.214,2014-09-10,-0.16,0.21
0.088,0.05,0.148,0.223,3.0,11.0,9.0,1.256,5.524,0.045,1.325,2.744,10.096,11.018,53.641,2014-09-11,-0.16,0.18
-0.596,-0.046,-0.286,0.195,4.0,12.0,9.0,0.652,4.911,-0.444,0.704,2.117,8.609,10.537,48.16,2014-09-12,-0.16,0.19
-0.071,-0.479,-0.09,-0.536,0.0,15.0,9.0,0.583,4.797,-0.412,0.609,2.007,7.233,9.876,40.092,2014-09-15,-0.13,0.18
0.748,0.76,0.029,-0.207,1.0,16.0,9.0,1.3,5.457,0.267,1.294,2.681,7.257,9.352,49.368,2014-09-16,-0.14,0.19
0.13,0.423,0.719,0.876,2.0,17.0,9.0,1.39,5.53,0.317,1.366,2.751,7.4,8.962,50.855,2014-09-17,-0.17,0.15
0.489,0.08,0.491,0.189,3.0,18.0,9.0,1.832,5.938,0.642,1.774,3.161,8.208,8.811,58.012,2014-09-18,-0.23,0.15
-0.048,0.344,0.176,0.483,4.0,19.0,9.0,1.739,5.839,0.475,1.659,3.053,8.672,8.783,54.108,2014-09-19,-0.21,0.14
-0.801,-0.504,-0.776,-0.182,0.0,22.0,9.0,0.919,5.028,-0.263,0.831,2.225,7.651,8.557,46.028,2014-09-22,-0.12,0.13
-0.578,-0.68,-0.414,-0.811,1.0,23.0,9.0,0.337,4.426,-0.676,0.245,1.624,5.845,8.014,41.882,2014-09-23,-0.01,0.13
0.783,0.22,-0.209,-0.474,2.0,24.0,9.0,1.087,5.121,0.085,0.98,2.341,5.602,7.532,50.264,2014-09-24,0.04,0.15
-1.617,-0.124,-0.639,0.705,3.0,25.0,9.0,-0.523,3.521,-1.246,-0.622,0.722,2.771,6.58,35.64,2014-09-25,0.09,0.12
0.858,-0.548,0.012,-1.557,4.0,26.0,9.0,0.307,4.296,-0.308,0.224,1.535,1.866,5.637,44.008,2014-09-26,0.11,0.15
-0.255,-0.256,-0.111,0.648,0.0,29.0,9.0,0.053,4.003,-0.451,-0.029,1.258,0.732,4.656,46.403,2014-09-29,0.21,0.12
-0.279,0.196,0.251,-0.038,1.0,30.0,9.0,-0.225,3.684,-0.585,-0.296,0.963,-0.603,3.604,41.995,2014-09-30,0.24,0.12
-1.325,-0.692,-1.383,-0.342,2.0,1.0,10.0,-1.532,2.347,-1.549,-1.579,-0.36,-3.727,2.138,34.962,2014-10-01,0.31,0.1
0.001,-0.97,-0.808,-1.299,3.0,2.0,10.0,-1.49,2.307,-1.239,-1.516,-0.352,-6.132,0.484,37.591,2014-10-02,0.34,0.12
1.117,0.967,1.147,0.118,4.0,3.0,10.0,-0.349,3.338,-0.097,-0.38,0.741,-6.212,-0.855,45.465,2014-10-03,0.32,0.1
-0.157,0.337,0.529,1.124,0.0,6.0,10.0,-0.492,3.147,-0.203,-0.516,0.574,-6.45,-1.974,39.783,2014-10-06,0.28,0.08
-1.513,-0.783,-1.203,-0.388,1.0,7.0,10.0,-1.99,1.627,-1.393,-1.979,-0.934,-8.934,-3.366,32.896,2014-10-07,0.33,0.08
1.746,0.408,-0.497,-1.366,2.0,8.0,10.0,-0.239,3.277,0.277,-0.22,0.782,-8.082,-4.309,40.273,2014-10-08,0.35,0.12
-2.066,-0.136,0.12,1.66,3.0,9.0,10.0,-2.31,1.211,-1.461,-2.243,-1.285,-10.568,-5.561,34.074,2014-10-09,0.43,0.08
-1.145,-1.56,-1.116,-2.137,4.0,10.0,10.0,-3.47,0.047,-2.109,-3.293,-2.41,-14.157,-7.28,33.303,2014-10-10,0.5,0.08
-1.647,-1.285,-1.674,-1.038,0.0,13.0,10.0,-5.148,-1.635,-3.055,-4.825,-4.043,-19.311,-9.687,30.972,2014-10-13,0.62,0.06
0.158,-0.7,-0.125,-1.498,1.0,14.0,10.0,-4.917,-1.484,-2.314,-4.477,-3.802,-22.893,-12.328,27.774,2014-10-14,0.63,0.05
-0.81,-1.292,-2.732,-0.156,2.0,15.0,10.0,-5.712,-2.319,-2.52,-5.121,-4.558,-26.652,-15.193,29.642,2014-10-15,0.61,0.03
0.014,0.098,0.789,-0.973,3.0,16.0,10.0,-5.635,-2.308,-2.004,-4.906,-4.452,-29.272,-18.009,24.73,2014-10-16,0.57,0.03
1.288,1.181,1.629,0.483,4.0,17.0,10.0,-4.267,-1.021,-0.565,-3.431,-3.062,-29.076,-20.222,32.258,2014-10-17,0.55,0.06
0.914,0.362,0.932,1.111,0.0,20.0,10.0,-3.294,-0.125,0.277,-2.397,-2.086,-27.216,-21.621,37.275,2014-10-20,0.48,0.08
1.957,1.964,1.439,1.26,1.0,21.0,10.0,-1.315,1.768,1.753,-0.414,-0.124,-22.475,-21.792,49.127,2014-10-21,0.42,0.14
-0.73,0.353,0.914,1.671,2.0,22.0,10.0,-2.053,1.023,0.825,-1.107,-0.843,-19.635,-21.36,46.754,2014-10-22,0.42,0.03
1.23,0.648,0.217,-0.529,3.0,23.0,10.0,-0.817,2.196,1.624,0.117,0.375,-15.294,-20.147,47.111,2014-10-23,0.38,0.08
0.705,0.169,0.79,1.065,4.0,24.0,10.0,-0.12,2.849,1.85,0.785,1.052,-10.622,-18.242,49.961,2014-10-24,0.34,0.06
-0.15,-0.032,0.262,0.583,0.0,27.0,10.0,-0.278,2.673,1.362,0.611,0.885,-7.075,-16.009,54.746,2014-10-27,0.26,0.05
1.194,1.039,0.654,0.06,1.0,28.0,10.0,0.892,3.779,2.021,1.713,2.014,-2.347,-13.276,53.002,2014-10-28,0.2,0.12
-0.139,0.32,0.249,0.975,2.0,29.0,10.0,0.754,3.61,1.508,1.515,1.841,1.164,-10.388,61.698,2014-10-29,0.19,0.06
0.623,0.402,0.29,-0.192,3.0,30.0,10.0,1.36,4.17,1.694,2.041,2.4,4.887,-7.333,69.986,2014-10-30,0.14,0.06
1.173,0.94,1.339,1.097,4.0,31.0,10.0,2.479,5.238,2.267,3.053,3.462,9.615,-3.944,83.567,2014-10-31,0.06,0.09
-0.012,0.311,0.624,0.85,0.0,3.0,11.0,2.438,5.183,1.804,2.922,3.382,13.19,-0.517,83.241,2014-11-03,-0.02,0.06
-0.283,-0.419,-0.629,-0.119,1.0,4.0,11.0,2.147,4.872,1.221,2.543,3.046,15.385,2.664,87.17,2014-11-04,-0.09,0.06
0.57,0.386,0.67,-0.026,2.0,5.0,11.0,2.678,5.367,1.424,2.974,3.525,17.845,5.7,87.847,2014-11-05,-0.08,0.06
0.378,0.387,0.071,0.399,3.0,6.0,11.0,3.014,5.673,1.436,3.208,3.81,20.178,8.596,86.833,2014-11-06,-0.12,0.06
0.035,0.13,0.457,0.446,4.0,7.0,11.0,3.013,5.646,1.176,3.114,3.768,21.833,11.243,85.62,2014-11-07,-0.17,0.08
0.312,0.218,0.252,-0.017,0.0,10.0,11.0,3.28,5.877,1.187,3.282,3.987,23.386,13.672,82.627,2014-11-10,-0.2,0.08
0.07,0.127,0.252,0.305,1.0,11.0,11.0,3.311,5.882,1.005,3.218,3.973,24.45,15.827,91.426,2014-11-11,-0.23,0.1
-0.07,-0.047,-0.164,-0.022,2.0,12.0,11.0,3.206,5.751,0.748,3.026,3.829,24.891,17.64,88.485,2014-11-12,-0.26,0.18
0.053,0.287,-0.074,0.072,3.0,13.0,11.0,3.217,5.741,0.641,2.957,3.803,25.039,19.12,87.038,2014-11-13,-0.26,0.19
0.024,-0.194,0.234,0.026,4.0,14.0,11.0,3.208,5.7,0.532,2.863,3.75,24.908,20.278,89.711,2014-11-14,-0.29,0.23
0.074,0.042,-0.036,-0.071,0.0,17.0,11.0,3.241,5.696,0.484,2.82,3.745,24.642,21.15,86.763,2014-11-17,-0.3,0.23
0.513,0.637,0.345,0.157,1.0,18.0,11.0,3.673,6.106,0.794,3.186,4.153,24.988,21.918,91.241,2014-11-18,-0.34,0.27
-0.15,-0.192,-0.054,0.474,2.0,19.0,11.0,3.476,5.892,0.516,2.921,3.929,24.729,22.48,86.051,2014-11-19,-0.33,0.24
0.197,0.083,0.006,-0.258,3.0,20.0,11.0,3.612,6.009,0.569,2.99,4.036,24.566,22.897,81.194,2014-11-20,-0.35,0.27
0.524,0.858,0.797,0.567,4.0,21.0,11.0,4.039,6.434,0.869,3.358,4.447,25.016,23.321,84.546,2014-11-21,-0.36,0.28
0.286,-0.062,0.405,0.37,0.0,24.0,11.0,4.23,6.636,0.922,3.492,4.626,25.555,23.768,93.201,2014-11-24,-0.38,0.31
-0.115,0.195,-0.015,0.246,1.0,25.0,11.0,4.054,6.469,0.646,3.248,4.427,25.495,24.113,87.963,2014-11-25,-0.37,0.23
0.281,-0.044,0.091,-0.135,2.0,26.0,11.0,4.254,6.669,0.739,3.381,4.601,25.621,24.415,87.563,2014-11-26,-0.35,0.28
-0.254,0.119,-0.075,0.359,4.0,28.0,11.0,3.956,6.374,0.389,3.012,4.272,25.008,24.533,79.72,2014-11-28,-0.3,0.27
-0.683,-0.481,-0.75,-0.434,0.0,1.0,12.0,3.253,5.678,-0.237,2.253,3.542,23.115,24.25,61.205,2014-12-01,-0.25,0.24
0.638,0.145,0.205,-0.581,1.0,2.0,12.0,3.797,6.221,0.319,2.76,4.072,22.415,23.883,66.914,2014-12-02,-0.24,0.28
0.376,0.363,0.627,0.666,2.0,3.0,12.0,4.07,6.514,0.555,3.002,4.344,22.232,23.553,71.031,2014-12-03,-0.28,0.37
-0.116,0.051,-0.209,0.299,3.0,4.0,12.0,3.887,6.349,0.351,2.776,4.149,21.643,23.171,68.706,2014-12-04,-0.31,0.34
0.167,0.103,0.411,-0.041,4.0,5.0,12.0,3.941,6.447,0.413,2.823,4.223,21.21,22.778,69.735,2014-12-05,-0.29,0.34
-0.726,-0.177,-0.799,0.099,0.0,8.0,12.0,3.164,5.712,-0.252,2.029,3.453,19.427,22.108,59.162,2014-12-08,-0.24,0.3
-0.024,-0.731,-0.978,-0.882,1.0,9.0,12.0,3.061,5.637,-0.22,1.927,3.362,17.77,21.241,54.282,2014-12-09,-0.2,0.3
-1.635,-0.084,-0.487,0.112,2.0,10.0,12.0,1.397,4.024,-1.509,0.286,1.721,13.583,19.709,40.913,2014-12-10,-0.12,0.26
0.454,-0.162,0.181,-1.503,3.0,11.0,12.0,1.754,4.413,-0.841,0.707,2.122,10.88,17.943,43.269,2014-12-11,-0.08,0.22
-1.621,-1.133,-1.262,0.12,4.0,12.0,12.0,0.079,2.802,-2.002,-0.893,0.498,6.007,15.556,29.832,2014-12-12,0.03,0.2
-0.634,-0.667,-1.002,-1.248,0.0,15.0,12.0,-0.581,2.145,-2.122,-1.477,-0.134,1.107,12.666,24.823,2014-12-15,0.1,0.19
-0.849,-0.089,-0.489,-0.914,1.0,16.0,12.0,-1.45,1.282,-2.397,-2.254,-0.972,-4.092,9.314,22.741,2014-12-16,0.16,0.17
2.035,-0.007,0.061,-0.651,2.0,17.0,12.0,0.496,3.217,-0.284,-0.206,1.022,-4.916,6.468,35.543,2014-12-17,0.11,0.25
2.402,2.206,2.291,2.291,3.0,18.0,12.0,2.74,5.442,1.654,2.06,3.277,-1.649,4.845,48.736,2014-12-18,0.04,0.23
0.457,0.806,2.083,2.083,4.0,19.0,12.0,3.045,5.826,1.681,2.408,3.643,1.68,4.212,53.503,2014-12-19,-0.05,0.17
0.381,0.044,0.4,0.4,0.0,22.0,12.0,3.247,6.135,1.644,2.669,3.93,4.899,4.349,52.493,2014-12-22,-0.11,0.22
0.175,0.383,0.507,0.59,1.0,23.0,12.0,3.217,6.247,1.452,2.727,4.016,7.655,5.01,51.659,2014-12-23,-0.16,0.2
-0.014,0.04,0.1,0.085,2.0,24.0,12.0,3.007,6.183,1.151,2.607,3.923,9.704,5.949,52.127,2014-12-24,-0.19,0.22
0.331,0.246,0.117,0.05,4.0,26.0,12.0,3.111,6.434,1.181,2.814,4.156,11.748,7.109,52.82,2014-12-26,-0.24,0.29
0.086,0.041,0.07,0.16,0.0,29.0,12.0,2.976,6.455,1.013,2.784,4.155,13.359,8.359,56.744,2014-12-29,-0.28,0.26
-0.489,-0.242,-0.298,0.041,1.0,30.0,12.0,2.313,5.942,0.422,2.216,3.611,13.654,9.418,54.385,2014-12-30,-0.3,0.28
-1.031,-0.139,-1.038,-0.305,2.0,31.0,12.0,1.145,4.917,-0.493,1.15,2.555,12.018,9.938,57.383,2014-12-31,-0.24,0.28
-0.034,-0.634,-0.578,-1.115,4.0,2.0,1.0,0.998,4.837,-0.422,1.073,2.472,10.544,10.059,55.359,2015-01-02,-0.17,0.23
-1.828,-0.865,-1.403,-0.217,0.0,5.0,1.0,-0.938,3.028,-1.833,-0.739,0.643,6.268,9.301,54.186,2015-01-05,-0.08,0.17
-0.889,-1.177,-1.234,-1.572,1.0,6.0,1.0,-1.895,2.124,-2.197,-1.578,-0.243,1.412,7.723,52.907,2015-01-06,-0.01,0.14
1.163,-0.032,0.658,-0.821,2.0,7.0,1.0,-0.785,3.207,-0.818,-0.395,0.891,-0.55,6.069,61.574,2015-01-07,-0.01,0.19
1.789,1.698,1.25,1.25,3.0,8.0,1.0,0.889,4.861,0.763,1.316,2.581,0.81,5.017,60.908,2015-01-08,-0.06,0.22
-0.84,0.017,0.38,1.617,4.0,9.0,1.0,-0.009,4.007,-0.062,0.461,1.72,0.484,4.11,45.784,2015-01-09,-0.09,0.16
-0.809,-0.733,-0.773,-0.839,0.0,12.0,1.0,-0.871,3.18,-0.703,-0.338,0.9,-1.098,3.069,39.501,2015-01-12,-0.07,0.16
-0.258,0.372,-0.709,-0.711,1.0,13.0,1.0,-1.159,2.889,-0.771,-0.574,0.631,-2.741,1.907,36.067,2015-01-13,-0.01,0.16
-0.581,-1.873,-0.986,-0.649,2.0,14.0,1.0,-1.744,2.287,-1.088,-1.116,0.049,-4.936,0.538,32.902,2015-01-14,0.04,0.19
-0.925,0.146,0.152,-0.23,3.0,15.0,1.0,-2.669,1.348,-1.625,-1.979,-0.866,-8.083,-1.186,30.233,2015-01-15,0.07,0.15
1.342,-0.044,-0.168,-1.068,4.0,16.0,1.0,-1.316,2.623,-0.223,-0.604,0.461,-8.322,-2.613,35.876,2015-01-16,0.07,0.18
0.155,0.42,0.823,1.431,1.0,20.0,1.0,-1.158,2.74,-0.055,-0.43,0.602,-8.166,-3.724,36.222,2015-01-20,0.07,0.15
0.473,0.461,0.377,-0.028,2.0,21.0,1.0,-0.683,3.157,0.333,0.041,1.049,-7.186,-4.416,40.205,2015-01-21,0.05,0.16
1.527,1.292,0.713,0.698,3.0,22.0,1.0,0.801,4.561,1.466,1.484,2.487,-3.862,-4.305,50.831,2015-01-22,0.02,0.21
-0.549,-0.079,1.192,1.41,4.0,23.0,1.0,0.24,3.985,0.737,0.903,1.91,-2.117,-3.868,48.803,2015-01-23,-0.01,0.18
0.257,-0.26,-0.467,-0.609,0.0,26.0,1.0,0.479,4.186,0.793,1.111,2.119,-0.305,-3.155,57.8,2015-01-26,-0.06,0.18
-1.339,-0.474,-1.032,-0.125,1.0,27.0,1.0,-0.863,2.838,-0.442,-0.221,0.775,-1.079,-2.74,55.529,2015-01-27,-0.04,0.16
-1.35,-0.262,-0.912,-0.758,2.0,28.0,1.0,-2.206,1.462,-1.453,-1.53,-0.571,-3.859,-2.964,45.208,2015-01-28,0.0,0.16
0.953,-0.874,-0.615,-1.471,3.0,29.0,1.0,-1.222,2.345,-0.396,-0.549,0.371,-4.469,-3.265,41.133,2015-01-29,0.04,0.18
-1.299,-0.065,0.211,0.844,4.0,30.0,1.0,-2.508,1.022,-1.374,-1.799,-0.921,-6.991,-4.01,39.599,2015-01-30,0.1,0.16
1.296,-0.082,-0.626,-1.123,0.0,2.0,2.0,-1.165,2.249,-0.061,-0.477,0.363,-6.825,-4.573,48.511,2015-02-02,0.08,0.19
1.444,1.417,2.111,1.304,1.0,3.0,2.0,0.273,3.595,1.09,0.916,1.746,-4.289,-4.516,54.949,2015-02-03,0.04,0.25
-0.416,0.217,0.693,1.293,2.0,4.0,2.0,-0.132,3.151,0.542,0.483,1.309,-2.933,-4.2,55.61,2015-02-04,-0.01,0.25
1.029,0.429,0.33,-0.264,3.0,5.0,2.0,0.889,4.094,1.244,1.438,2.269,-0.161,-3.392,62.843,2015-02-05,-0.05,0.21
-0.342,0.429,0.319,0.921,4.0,6.0,2.0,0.563,3.721,0.724,1.057,1.895,1.45,-2.423,57.146,2015-02-06,-0.06,0.21
-0.425,-0.784,-0.395,-0.427,0.0,9.0,2.0,0.158,3.269,0.241,0.61,1.447,1.999,-1.539,54.691,2015-02-09,-0.07,0.13
1.068,0.715,0.33,-0.199,1.0,10.0,2.0,1.217,4.241,1.036,1.595,2.439,4.15,-0.401,56.751,2015-02-10,-0.08,0.16
-0.003,0.127,0.457,0.935,2.0,11.0,2.0,1.213,4.19,0.826,1.529,2.388,5.783,0.836,51.125,2015-02-11,-0.09,0.22
0.964,0.726,0.583,0.069,3.0,12.0,2.0,2.123,5.055,1.419,2.373,3.255,8.588,2.386,57.398,2015-02-12,-0.17,0.27
0.407,0.407,0.808,0.908,4.0,13.0,2.0,2.492,5.39,1.455,2.661,3.575,11.366,4.182,57.948,2015-02-13,-0.24,0.3
0.16,0.204,0.149,0.368,1.0,17.0,2.0,2.622,5.489,1.29,2.705,3.655,13.681,6.082,65.606,2015-02-17,-0.29,0.3
-0.031,-0.051,0.112,0.128,2.0,18.0,2.0,2.565,5.407,1.007,2.57,3.553,15.286,7.923,74.37,2015-02-18,-0.32,0.28
-0.106,0.09,-0.065,0.004,3.0,19.0,2.0,2.441,5.256,0.721,2.37,3.382,16.191,9.576,70.795,2015-02-19,-0.33,0.33
0.613,0.403,-0.256,-0.076,4.0,20.0,2.0,2.987,5.775,1.061,2.848,3.892,17.741,11.209,83.953,2015-02-20,-0.36,0.36
-0.03,-0.027,0.842,0.581,0.0,23.0,2.0,2.911,5.692,0.825,2.708,3.786,18.702,12.708,80.711,2015-02-23,-0.36,0.42
0.276,0.374,0.136,-0.035,1.0,24.0,2.0,3.093,5.895,0.878,2.859,3.971,19.706,14.108,76.994,2015-02-24,-0.36,0.39
-0.077,0.078,0.191,0.294,2.0,25.0,2.0,2.945,5.767,0.642,2.675,3.82,20.139,15.314,81.641,2015-02-25,-0.35,0.41
-0.148,-0.268,-0.291,-0.066,3.0,26.0,2.0,2.698,5.577,0.396,2.432,3.605,20.0,16.251,75.0,2015-02-26,-0.34,0.39
-0.296,-0.055,-0.0,-0.143,4.0,27.0,2.0,2.301,5.248,0.08,2.059,3.253,19.165,16.834,75.635,2015-02-27,-0.4,0.44
0.612,0.226,0.036,-0.268,0.0,2.0,3.0,2.759,5.771,0.551,2.551,3.766,19.321,17.331,85.399,2015-03-02,-0.45,0.52
-0.454,-0.083,-0.297,0.5,1.0,3.0,3.0,2.226,5.285,0.078,2.024,3.262,18.456,17.556,72.381,2015-03-03,-0.47,0.45
-0.439,-0.38,-0.507,-0.38,2.0,4.0,3.0,1.759,4.815,-0.29,1.53,2.779,16.83,17.411,65.505,2015-03-04,-0.45,0.41
0.12,-0.165,0.364,-0.436,3.0,5.0,3.0,1.847,4.877,-0.136,1.583,2.838,15.565,17.042,57.919,2015-03-05,-0.4,0.39
-1.417,-0.159,-1.334,0.113,4.0,6.0,3.0,0.443,3.462,-1.261,0.161,1.412,12.021,16.038,37.208,2015-03-06,-0.31,0.36
0.394,-0.829,0.239,-1.364,0.0,9.0,3.0,0.837,3.795,-0.69,0.532,1.764,9.759,14.782,40.08,2015-03-09,-0.23,0.3
-1.696,-0.353,-1.354,0.188,1.0,10.0,3.0,-0.837,2.098,-1.942,-1.138,0.068,5.062,12.838,30.171,2015-03-10,-0.12,0.29
-0.192,-1.255,-0.219,-1.515,2.0,11.0,3.0,-0.983,1.875,-1.71,-1.28,-0.122,1.011,10.473,29.812,2015-03-11,-0.1,0.26
1.26,0.797,0.069,-0.176,3.0,12.0,3.0,0.297,3.059,-0.356,-0.019,1.102,-0.123,8.353,35.652,2015-03-12,-0.08,0.27
-0.607,-0.09,0.003,1.149,4.0,13.0,3.0,-0.286,2.432,-0.775,-0.606,0.488,-2.011,6.281,33.101,2015-03-13,-0.04,0.23
1.353,0.816,0.695,-0.446,0.0,16.0,3.0,1.032,3.696,0.456,0.709,1.78,-1.251,4.774,40.901,2015-03-16,-0.01,0.24
-0.332,-0.039,0.473,1.228,1.0,17.0,3.0,0.687,3.339,0.1,0.363,1.424,-1.192,3.581,39.784,2015-03-17,0.05,0.23
1.216,1.262,-0.186,-0.372,2.0,18.0,3.0,1.805,4.458,1.04,1.499,2.557,0.88,3.041,47.396,2015-03-18,-0.01,0.26
-0.487,-0.387,1.18,1.247,3.0,19.0,3.0,1.241,3.951,0.444,0.977,2.039,1.677,2.768,46.536,2015-03-19,0.0,0.3
0.901,0.726,0.228,-0.399,4.0,20.0,3.0,2.045,4.766,1.067,1.788,2.856,3.784,2.971,47.942,2015-03-20,-0.08,0.32
-0.175,0.044,0.675,0.845,0.0,23.0,3.0,1.833,4.561,0.715,1.553,2.633,5.098,3.397,49.236,2015-03-23,-0.09,0.32
-0.614,-0.342,-0.614,-0.192,1.0,24.0,3.0,1.182,3.937,0.081,0.908,1.991,5.039,3.725,48.427,2015-03-24,-0.14,0.33
-1.456,-0.484,-1.456,-0.515,2.0,25.0,3.0,-0.309,2.491,-1.116,-0.534,0.532,2.507,3.481,42.047,2015-03-25,-0.1,0.27
-0.238,-1.444,-0.754,-1.584,3.0,26.0,3.0,-0.581,2.233,-1.085,-0.743,0.29,0.103,2.806,46.665,2015-03-26,-0.07,0.26
0.237,-0.209,0.365,-0.202,4.0,27.0,3.0,-0.391,2.436,-0.677,-0.486,0.515,-1.393,1.966,45.877,2015-03-27,-0.08,0.26
1.224,1.267,0.543,0.405,0.0,30.0,3.0,0.733,3.578,0.432,0.701,1.683,-0.537,1.465,59.869,2015-03-30,-0.16,0.33
-0.88,-0.236,0.142,0.966,1.0,31.0,3.0,-0.195,2.69,-0.361,-0.174,0.795,-1.325,0.907,56.073,2015-03-31,-0.18,0.32
-0.397,-0.788,-0.903,-0.788,2.0,1.0,4.0,-0.63,2.273,-0.609,-0.55,0.392,-2.581,0.21,48.51,2015-04-01,-0.17,0.32
0.353,0.22,0.436,-0.368,3.0,2.0,4.0,-0.31,2.587,-0.204,-0.189,0.728,-2.955,-0.423,53.31,2015-04-02,-0.11,0.35
0.661,0.715,-0.039,0.235,0.0,6.0,4.0,0.332,3.197,0.363,0.451,1.352,-2.125,-0.764,49.851,2015-04-06,-0.11,0.32
-0.206,0.135,0.952,0.771,1.0,7.0,4.0,0.102,2.969,0.126,0.236,1.126,-1.793,-0.97,50.545,2015-04-07,-0.08,0.29
0.268,-0.149,-0.135,-0.185,2.0,8.0,4.0,0.346,3.2,0.314,0.483,1.363,-1.068,-0.989,44.776,2015-04-08,-0.09,0.27
0.446,0.317,0.048,0.209,3.0,9.0,4.0,0.729,3.598,0.605,0.888,1.765,0.252,-0.741,50.57,2015-04-09,-0.09,0.36
0.52,0.444,0.83,0.491,4.0,10.0,4.0,1.148,4.061,0.896,1.346,2.228,2.152,-0.162,48.107,2015-04-10,-0.19,0.41
-0.458,0.24,0.039,0.503,0.0,13.0,4.0,0.625,3.588,0.352,0.857,1.743,2.848,0.44,46.377,2015-04-13,-0.24,0.44
0.163,-0.428,-0.434,-0.464,1.0,14.0,4.0,0.69,3.712,0.411,0.979,1.865,3.632,1.078,51.391,2015-04-14,-0.28,0.39
0.515,0.633,0.7,0.265,2.0,15.0,4.0,1.118,4.17,0.737,1.427,2.321,5.066,1.876,66.718,2015-04-15,-0.29,0.41
-0.078,-0.029,0.105,0.388,3.0,16.0,4.0,0.988,4.061,0.528,1.298,2.2,6.001,2.701,68.353,2015-04-16,-0.32,0.45
-1.131,-0.413,-1.317,-0.16,4.0,17.0,4.0,-0.183,2.938,-0.488,0.162,1.06,4.766,3.114,56.632,2015-04-17,-0.27,0.35
0.924,0.065,0.567,-0.878,0.0,20.0,4.0,0.698,3.796,0.345,1.033,1.926,5.277,3.546,54.849,2015-04-20,-0.25,0.38
-0.148,0.271,0.493,0.898,1.0,21.0,4.0,0.511,3.627,0.158,0.852,1.746,5.369,3.911,61.242,2015-04-21,-0.22,0.39
0.509,0.016,-0.159,-0.216,2.0,22.0,4.0,0.957,4.084,0.531,1.301,2.199,6.231,4.375,68.115,2015-04-22,-0.29,0.42
0.236,0.498,0.581,0.426,3.0,23.0,4.0,1.148,4.274,0.612,1.473,2.381,7.232,4.947,67.555,2015-04-23,-0.29,0.39
0.225,0.02,0.457,0.265,4.0,24.0,4.0,1.323,4.455,0.668,1.628,2.549,8.314,5.62,65.189,2015-04-24,-0.35,0.38
-0.414,0.236,-0.273,0.307,0.0,27.0,4.0,0.894,4.023,0.204,1.171,2.101,8.367,6.169,62.88,2015-04-27,-0.37,0.36
0.277,-0.462,-0.577,-0.516,1.0,28.0,4.0,1.15,4.254,0.384,1.387,2.324,8.779,6.691,62.959,2015-04-28,-0.43,0.38
-0.374,-0.115,0.12,0.196,2.0,29.0,4.0,0.773,3.863,0.008,0.977,1.919,8.371,7.027,56.248,2015-04-29,-0.42,0.39
-1.013,-0.385,-0.945,-0.33,3.0,30.0,4.0,-0.229,2.853,-0.812,-0.035,0.897,6.253,6.872,43.91,2015-04-30,-0.39,0.38
1.092,0.137,0.471,-0.862,4.0,1.0,5.0,0.844,3.872,0.222,1.005,1.929,6.34,6.766,55.321,2015-05-01,-0.34,0.42
0.294,0.595,1.095,1.095,0.0,4.0,5.0,1.131,4.117,0.411,1.244,2.173,6.831,6.779,56.143,2015-05-04,-0.33,0.45
-1.184,-0.269,-1.032,0.114,1.0,5.0,5.0,-0.034,2.942,-0.625,0.059,0.981,5.14,6.451,44.83,2015-05-05,-0.27,0.33
-0.446,-0.795,-0.983,-1.012,2.0,6.0,5.0,-0.448,2.482,-0.861,-0.373,0.527,3.015,5.764,42.851,2015-05-06,-0.2,0.33
0.377,-0.263,0.341,-0.54,3.0,7.0,5.0,-0.046,2.824,-0.385,0.004,0.883,1.941,4.999,52.162,2015-05-07,-0.13,0.3
1.346,1.183,0.826,0.585,4.0,8.0,5.0,1.278,4.084,0.758,1.28,2.156,3.32,4.663,54.711,2015-05-08,-0.14,0.35
-0.509,0.001,0.595,1.12,0.0,11.0,5.0,0.772,3.565,0.201,0.744,1.622,3.503,4.431,52.306,2015-05-11,-0.14,0.33
-0.295,-0.596,-0.903,-0.6,1.0,12.0,5.0,0.496,3.251,-0.076,0.433,1.305,3.111,4.167,47.398,2015-05-12,-0.09,0.27
-0.03,0.244,0.502,-0.155,2.0,13.0,5.0,0.474,3.193,-0.085,0.387,1.25,2.717,3.877,45.635,2015-05-13,-0.08,0.26
1.078,0.534,0.209,0.039,3.0,14.0,5.0,1.515,4.19,0.786,1.392,2.257,4.182,3.938,50.93,2015-05-14,-0.1,0.33
