Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,timestamp,model_smart_dumb_spread_close,model_percent_bearish_close
-0.279,-0.425,-0.142,-0.535,0.0,11.0,4.0,0.774,9.217,-0.159,1.335,3.485,7.337,5.669,73.46,2011-04-11,-0.34,0.15
-0.778,-0.885,-0.874,-0.53,1.0,12.0,4.0,-0.046,8.415,-0.755,0.539,2.674,5.99,5.733,61.551,2011-04-12,-0.31,0.14
0.019,-0.046,-0.024,-0.6,2.0,13.0,4.0,-0.037,8.328,-0.589,0.536,2.64,4.887,5.564,53.954,2011-04-13,-0.29,0.12
0.008,-0.345,-0.517,-0.221,3.0,14.0,4.0,-0.045,8.228,-0.464,0.523,2.595,3.975,5.246,50.642,2011-04-14,-0.28,0.12
0.393,0.462,0.865,0.26,4.0,15.0,4.0,0.327,8.476,-0.057,0.876,2.917,3.627,4.922,58.239,2011-04-15,-0.29,0.12
-1.102,-0.72,-1.445,-0.091,0.0,18.0,4.0,-0.774,7.348,-0.937,-0.219,1.799,2.153,4.368,38.629,2011-04-18,-0.24,0.1
0.573,-0.049,0.716,-0.56,1.0,19.0,4.0,-0.19,7.768,-0.29,0.338,2.312,1.571,3.809,37.293,2011-04-19,-0.22,0.14
1.351,1.521,1.162,1.005,2.0,20.0,4.0,1.137,8.896,0.838,1.602,3.543,2.512,3.549,52.947,2011-04-20,-0.22,0.1
0.528,0.362,1.039,1.07,3.0,21.0,4.0,1.631,9.274,1.087,2.035,3.969,3.78,3.596,53.215,2011-04-21,-0.27,0.13
-0.159,0.004,-0.102,0.293,0.0,25.0,4.0,1.454,9.033,0.743,1.805,3.741,4.561,3.789,51.507,2011-04-25,-0.29,0.15
0.898,0.897,0.397,-0.029,1.0,26.0,4.0,2.304,9.743,1.301,2.574,4.506,6.077,4.246,58.053,2011-04-26,-0.31,0.15
0.625,0.588,0.561,0.874,2.0,27.0,4.0,2.877,10.208,1.531,3.055,4.998,7.868,4.971,60.455,2011-04-27,-0.34,0.18
0.356,0.311,0.696,0.403,3.0,28.0,4.0,3.173,10.428,1.504,3.265,5.229,9.565,5.89,63.62,2011-04-28,-0.38,0.21
0.23,0.209,0.376,0.464,4.0,29.0,4.0,3.355,10.536,1.384,3.35,5.339,11.036,6.919,68.306,2011-04-29,-0.4,0.17
-0.175,0.441,-0.007,0.373,0.0,2.0,5.0,3.155,10.27,0.969,3.056,5.07,11.872,7.91,69.25,2011-05-02,-0.39,0.18
-0.338,-0.711,-0.668,-0.399,1.0,3.0,5.0,2.807,9.861,0.506,2.62,4.654,12.024,8.733,73.647,2011-05-03,-0.37,0.17
-0.686,-0.363,-0.594,-0.284,2.0,4.0,5.0,2.089,9.141,-0.144,1.872,3.917,11.265,9.239,66.65,2011-05-04,-0.31,0.17
-0.907,-0.583,-0.919,-0.866,3.0,5.0,5.0,1.151,8.209,-0.849,0.935,2.978,9.567,9.305,59.275,2011-05-05,-0.25,0.18
0.382,0.472,0.482,-0.292,4.0,6.0,5.0,1.476,8.467,-0.372,1.261,3.281,8.534,9.151,59.253,2011-05-06,-0.21,0.15
0.454,-0.363,0.229,-0.003,0.0,9.0,5.0,1.883,8.79,0.066,1.64,3.644,8.114,8.943,70.087,2011-05-09,-0.19,0.15
0.807,0.741,0.725,0.607,1.0,10.0,5.0,2.624,9.432,0.693,2.333,4.329,8.559,8.866,71.045,2011-05-10,-0.23,0.19
-1.111,-0.363,-0.888,0.458,2.0,11.0,5.0,1.477,8.329,-0.338,1.187,3.189,7.607,8.615,55.68,2011-05-11,-0.22,0.15
0.49,-0.255,-0.324,-1.116,3.0,12.0,5.0,1.897,8.686,0.12,1.603,3.588,7.299,8.352,55.486,2011-05-12,-0.22,0.17
-0.807,-0.043,0.1,0.694,4.0,13.0,5.0,1.089,7.855,-0.554,0.771,2.749,6.107,7.903,51.13,2011-05-13,-0.16,0.18
-0.62,-0.529,-0.453,-1.032,0.0,16.0,5.0,0.459,7.194,-0.945,0.146,2.099,4.441,7.21,41.756,2011-05-16,-0.11,0.17
-0.037,-0.961,-0.664,-0.65,1.0,17.0,5.0,0.394,7.083,-0.786,0.105,2.022,3.046,6.377,36.639,2011-05-17,-0.05,0.12
0.88,0.857,0.613,0.184,2.0,18.0,5.0,1.235,7.812,0.075,0.938,2.82,2.851,5.672,40.723,2011-05-18,-0.06,0.14
0.218,0.373,0.736,1.043,3.0,19.0,5.0,1.415,7.932,0.234,1.108,2.971,2.899,5.118,40.607,2011-05-19,-0.09,0.14
-0.769,-0.358,-0.426,-0.03,4.0,20.0,5.0,0.594,7.141,-0.431,0.329,2.176,2.08,4.51,37.789,2011-05-20,-0.08,0.13
-1.193,-0.665,-1.337,-0.665,0.0,23.0,5.0,-0.626,5.946,-1.315,-0.84,0.975,0.146,3.637,34.394,2011-05-23,0.01,0.12
-0.083,-0.701,0.075,-1.153,1.0,24.0,5.0,-0.74,5.796,-1.119,-0.887,0.876,-1.458,2.618,36.796,2011-05-24,0.08,0.12
0.318,0.162,-0.158,-0.102,2.0,25.0,5.0,-0.478,6.019,-0.639,-0.545,1.167,-2.364,1.622,43.32,2011-05-25,0.09,0.15
0.395,0.2,0.199,0.325,3.0,26.0,5.0,-0.186,6.3,-0.194,-0.143,1.525,-2.63,0.772,43.382,2011-05-26,0.04,0.12
0.408,0.46,0.858,0.382,4.0,27.0,5.0,0.134,6.588,0.171,0.253,1.887,-2.377,0.142,43.029,2011-05-27,0.0,0.14
1.059,0.793,0.408,0.408,1.0,31.0,5.0,1.083,7.469,0.974,1.248,2.858,-1.027,-0.092,44.669,2011-05-31,-0.05,0.12
-2.278,0.0,-1.306,1.059,2.0,1.0,6.0,-1.248,5.222,-1.068,-1.013,0.581,-2.402,-0.554,39.225,2011-06-01,0.0,0.09
-0.122,-2.02,-0.617,-2.278,3.0,2.0,6.0,-1.401,5.021,-0.954,-1.092,0.45,-3.581,-1.159,35.459,2011-06-02,0.02,0.05
-0.973,-0.386,-0.591,-0.122,4.0,3.0,6.0,-2.402,4.009,-1.557,-2.004,-0.518,-5.483,-2.024,34.919,2011-06-03,0.14,0.08
-1.076,-0.966,-1.015,-0.966,0.0,6.0,6.0,-3.479,2.883,-2.129,-2.992,-1.579,-8.027,-3.225,33.395,2011-06-06,0.18,0.03
-0.096,-0.311,0.002,-1.073,1.0,7.0,6.0,-3.533,2.707,-1.782,-2.969,-1.643,-10.027,-4.585,33.206,2011-06-07,0.24,0.03
-0.419,-0.708,-0.57,-0.131,2.0,8.0,6.0,-3.921,2.215,-1.768,-3.269,-2.03,-11.909,-6.05,25.513,2011-06-08,0.27,0.03
0.738,0.583,0.173,-0.389,3.0,9.0,6.0,-3.113,2.839,-0.818,-2.414,-1.257,-12.494,-7.339,29.211,2011-06-09,0.25,0.04
-1.398,-0.459,-0.887,0.701,4.0,10.0,6.0,-4.484,1.377,-1.798,-3.714,-2.64,-14.248,-8.721,27.595,2011-06-10,0.32,0.01
0.067,-0.897,-0.208,-1.342,0.0,13.0,6.0,-4.33,1.354,-1.384,-3.502,-2.52,-15.392,-10.055,31.631,2011-06-13,0.34,0.01
1.261,1.211,0.52,0.072,1.0,14.0,6.0,-2.961,2.496,-0.097,-2.126,-1.219,-14.833,-11.011,39.774,2011-06-14,0.34,0.06
-1.743,-0.358,-0.811,1.23,2.0,15.0,6.0,-4.681,0.681,-1.498,-3.784,-2.955,-16.017,-12.012,32.487,2011-06-15,0.39,0.04
0.175,-1.068,-0.304,-1.735,3.0,16.0,6.0,-4.395,0.768,-1.056,-3.461,-2.719,-16.585,-12.927,31.173,2011-06-16,0.41,0.01
0.305,0.448,0.742,0.241,4.0,17.0,6.0,-3.978,0.995,-0.6,-3.023,-2.36,-16.533,-13.648,30.474,2011-06-17,0.47,0.04
0.54,0.047,0.013,0.23,0.0,20.0,6.0,-3.333,1.452,-0.048,-2.373,-1.775,-15.757,-14.07,27.012,2011-06-20,0.41,0.06
1.342,1.343,0.855,0.543,1.0,21.0,6.0,-1.914,2.684,1.022,-0.977,-0.418,-13.6,-13.976,42.786,2011-06-21,0.34,0.08
-0.647,0.076,0.656,1.336,2.0,22.0,6.0,-2.52,1.974,0.302,-1.571,-1.051,-12.424,-13.666,40.697,2011-06-22,0.29,0.04
-0.283,-0.925,-1.859,-0.685,3.0,23.0,6.0,-2.763,1.624,0.015,-1.786,-1.311,-11.652,-13.263,43.569,2011-06-23,0.31,0.05
-1.173,-0.208,0.346,-0.277,4.0,24.0,6.0,-3.909,0.392,-0.937,-2.876,-2.463,-12.114,-13.033,43.215,2011-06-24,0.35,0.03
0.918,0.076,0.023,-1.138,0.0,27.0,6.0,-2.91,1.232,-0.014,-1.864,-1.5,-11.409,-12.708,48.284,2011-06-27,0.35,0.06
1.294,0.925,1.0,0.928,1.0,28.0,6.0,-1.559,2.427,1.011,-0.54,-0.199,-9.404,-12.047,55.621,2011-06-28,0.3,0.06
0.828,0.957,1.3,1.3,2.0,29.0,6.0,-0.729,3.157,1.459,0.275,0.612,-6.87,-11.012,55.997,2011-06-29,0.21,0.1
1.012,0.975,0.832,0.832,3.0,30.0,6.0,0.268,4.054,1.957,1.224,1.575,-3.751,-9.56,66.698,2011-06-30,0.15,0.1
1.441,1.44,0.806,0.994,4.0,1.0,7.0,1.671,5.336,2.68,2.524,2.915,0.254,-7.597,70.326,2011-07-01,0.09,0.17
-0.134,-0.009,1.223,1.435,1.0,5.0,7.0,1.539,5.13,2.04,2.3,2.73,3.245,-5.429,66.383,2011-07-05,0.08,0.12
0.1,0.004,-0.253,-0.152,2.0,6.0,7.0,1.631,5.152,1.71,2.303,2.771,5.659,-3.211,78.057,2011-07-06,0.08,0.09
1.045,1.159,0.654,0.154,3.0,7.0,7.0,2.64,6.054,2.182,3.184,3.702,8.603,-0.848,79.86,2011-07-07,0.08,0.1
-0.696,-0.302,-0.441,0.953,4.0,8.0,7.0,1.975,5.318,1.197,2.407,2.967,10.06,1.333,74.285,2011-07-08,0.07,0.09
-1.809,-0.671,-1.296,-0.671,0.0,11.0,7.0,0.232,3.499,-0.499,0.585,1.156,9.147,2.896,62.365,2011-07-11,0.12,0.08
-0.443,-1.202,-0.235,-1.764,1.0,12.0,7.0,-0.137,3.007,-0.757,0.137,0.702,7.861,3.889,55.845,2011-07-12,0.18,0.06
0.311,0.325,0.085,-0.391,2.0,13.0,7.0,0.239,3.241,-0.356,0.429,0.989,7.09,4.529,60.146,2011-07-13,0.2,0.08
-0.672,-0.345,-0.604,0.25,3.0,14.0,7.0,-0.362,2.525,-0.828,-0.235,0.313,5.698,4.763,58.136,2011-07-14,0.19,0.03
0.555,-0.692,0.077,-0.673,4.0,15.0,7.0,0.24,2.998,-0.217,0.306,0.847,5.123,4.835,66.097,2011-07-15,0.17,0.03
-0.813,-0.134,-0.887,0.54,0.0,18.0,7.0,-0.533,2.14,-0.83,-0.491,0.033,3.761,4.62,58.609,2011-07-18,0.22,0.01
1.631,0.927,0.86,-0.674,1.0,19.0,7.0,1.101,3.642,0.63,1.078,1.605,4.349,4.566,59.895,2011-07-19,0.17,0.06
-0.067,0.172,1.268,1.652,2.0,20.0,7.0,1.065,3.507,0.451,0.972,1.509,4.689,4.591,56.487,2011-07-20,0.15,0.09
1.355,1.245,0.151,-0.227,3.0,21.0,7.0,2.407,4.728,1.425,2.205,2.769,6.335,4.939,57.889,2011-07-21,0.05,0.09
0.091,-0.067,0.852,1.369,4.0,22.0,7.0,2.492,4.746,1.211,2.204,2.801,7.649,5.481,52.074,2011-07-22,-0.01,0.05
-0.564,-0.132,-0.438,0.039,0.0,25.0,7.0,1.955,4.138,0.521,1.584,2.205,7.987,5.982,49.833,2011-07-25,-0.03,0.04
-0.41,-0.432,-0.113,-0.516,1.0,26.0,7.0,1.56,3.68,0.089,1.132,1.766,7.722,6.33,47.38,2011-07-26,-0.01,0.06
-2.031,-0.493,-1.963,-0.41,2.0,27.0,7.0,-0.443,1.63,-1.586,-0.881,-0.265,5.269,6.118,34.099,2011-07-27,0.08,0.06
-0.323,-1.17,-0.332,-2.032,3.0,28.0,7.0,-0.726,1.261,-1.533,-1.161,-0.579,2.95,5.484,35.307,2011-07-28,0.13,0.05
-0.645,-0.924,-1.255,-0.362,4.0,29.0,7.0,-1.305,0.576,-1.753,-1.747,-1.207,0.43,4.474,39.603,2011-07-29,0.26,0.05
-0.413,0.247,-0.634,-0.579,0.0,1.0,8.0,-1.637,0.119,-1.74,-2.084,-1.595,-1.975,3.184,39.758,2011-08-01,0.31,0.04
-2.556,-1.592,-1.624,-0.467,1.0,2.0,8.0,-4.176,-2.532,-3.527,-4.574,-4.175,-6.46,1.255,29.997,2011-08-02,0.41,0.04
0.502,-1.971,-1.553,-2.511,2.0,3.0,8.0,-3.566,-2.05,-2.408,-3.894,-3.583,-9.399,-0.876,34.504,2011-08-03,0.43,0.04
-4.782,-0.077,-2.837,0.477,3.0,4.0,8.0,-8.573,-7.189,-6.041,-8.754,-8.611,-16.402,-3.981,22.31,2011-08-04,0.51,0.03
-0.057,-3.342,-2.622,-4.757,4.0,5.0,8.0,-8.434,-7.26,-4.882,-8.471,-8.502,-21.757,-7.536,23.429,2011-08-05,0.56,0.03
-6.663,-1.612,-4.179,-0.15,0.0,8.0,8.0,-15.807,-14.89,-9.896,-15.579,-15.926,-32.08,-12.445,9.864,2011-08-08,0.65,0.03
4.741,-2.136,-1.585,-6.529,1.0,9.0,8.0,-10.295,-9.686,-3.937,-9.942,-10.468,-35.569,-17.07,25.304,2011-08-09,0.65,0.04
-4.415,-0.095,1.495,4.601,2.0,10.0,8.0,-14.989,-14.723,-6.991,-14.431,-15.262,-42.026,-22.061,17.6,2011-08-10,0.69,0.03
4.629,1.239,0.294,-4.307,3.0,11.0,8.0,-9.66,-9.642,-1.806,-9.001,-9.962,-42.468,-26.142,28.172,2011-08-11,0.65,0.08
0.526,0.232,4.409,4.599,4.0,12.0,8.0,-8.858,-9.067,-1.018,-8.1,-9.2,-41.839,-29.282,29.842,2011-08-12,0.64,0.08
2.178,1.299,0.694,0.511,0.0,15.0,8.0,-6.378,-6.75,0.908,-5.568,-6.736,-38.82,-31.189,34.594,2011-08-15,0.56,0.09
-0.974,-0.022,0.142,2.151,1.0,16.0,8.0,-7.268,-7.804,-0.053,-6.347,-7.631,-36.948,-32.341,35.924,2011-08-16,0.56,0.05
0.095,0.353,0.324,-0.941,2.0,17.0,8.0,-7.014,-7.706,0.033,-6.002,-7.381,-34.97,-32.867,36.491,2011-08-17,0.54,0.05
-4.459,-1.56,-4.503,-0.274,3.0,18.0,8.0,-11.765,-12.71,-3.706,-10.52,-12.147,-37.269,-33.747,32.772,2011-08-18,0.62,0.05
-1.501,-2.949,-0.794,-4.132,4.0,19.0,8.0,-13.174,-14.394,-4.229,-11.725,-13.582,-40.011,-35.0,31.918,2011-08-19,0.67,0.03
0.026,-0.784,-0.086,-1.484,0.0,22.0,8.0,-12.883,-14.321,-3.362,-11.238,-13.284,-41.681,-36.336,34.469,2011-08-22,0.71,0.03
3.428,1.472,0.162,0.072,1.0,23.0,8.0,-8.952,-10.504,0.052,-7.254,-9.34,-39.44,-36.957,39.148,2011-08-23,0.66,0.04
1.312,1.395,2.974,3.362,2.0,24.0,8.0,-7.354,-9.054,1.077,-5.635,-7.767,-36.018,-36.769,47.236,2011-08-24,0.61,0.06
-1.557,1.028,-0.072,1.25,3.0,25.0,8.0,-8.868,-10.755,-0.39,-7.019,-9.284,-34.39,-36.293,45.271,2011-08-25,0.61,0.03
1.512,-0.794,-1.693,-1.516,4.0,26.0,8.0,-7.092,-9.087,0.884,-5.212,-7.504,-31.323,-35.299,57.926,2011-08-26,0.6,0.06
2.828,2.459,3.697,1.645,0.0,29.0,8.0,-4.046,-6.086,2.888,-2.228,-4.457,-25.909,-33.421,55.491,2011-08-29,0.56,0.14
0.235,0.811,1.516,2.704,1.0,30.0,8.0,-3.694,-5.843,2.493,-1.91,-4.129,-21.145,-30.966,65.727,2011-08-30,0.5,0.1
0.492,0.87,1.136,0.268,2.0,31.0,8.0,-3.06,-5.333,2.376,-1.356,-3.548,-16.695,-28.112,59.359,2011-08-31,0.48,0.08
-1.187,-0.115,-0.455,0.505,3.0,1.0,9.0,-4.161,-6.609,0.963,-2.473,-4.697,-14.173,-25.324,55.014,2011-09-01,0.51,0.09
-2.528,-2.065,-2.765,-1.248,4.0,2.0,9.0,-6.676,-9.373,-1.285,-4.929,-7.266,-14.465,-23.152,44.134,2011-09-02,0.56,0.05
-0.744,-2.486,-2.6,-2.486,1.0,6.0,9.0,-7.298,-10.179,-1.635,-5.491,-7.91,-15.225,-21.567,44.649,2011-09-06,0.62,0.01
2.865,2.1,2.256,-0.692,2.0,7.0,9.0,-4.174,-7.11,0.956,-2.453,-4.807,-12.984,-19.85,50.817,2011-09-07,0.59,0.04
-1.061,0.482,1.5,2.756,3.0,8.0,9.0,-5.105,-8.254,-0.085,-3.413,-5.814,-12.095,-18.299,59.09,2011-09-08,0.57,0.03
-2.671,-1.58,-2.955,-1.053,4.0,9.0,9.0,-7.723,-11.212,-2.265,-6.005,-8.545,-13.787,-17.397,55.827,2011-09-09,0.58,0.03
0.697,-1.928,-1.071,-2.689,0.0,12.0,9.0,-6.706,-10.428,-1.246,-5.065,-7.64,-14.314,-16.78,57.089,2011-09-12,0.61,0.04
0.912,1.195,1.881,0.788,1.0,13.0,9.0,-5.457,-9.423,-0.265,-3.954,-6.535,-13.719,-16.168,52.162,2011-09-13,0.6,0.05
1.348,2.208,0.457,0.923,2.0,14.0,9.0,-3.803,-7.968,0.855,-2.471,-5.016,-11.835,-15.301,52.272,2011-09-14,0.56,0.08
1.719,0.56,2.297,1.374,3.0,15.0,9.0,-1.834,-6.155,2.024,-0.71,-3.178,-8.594,-13.96,60.133,2011-09-15,0.52,0.09
0.571,0.906,1.263,1.662,4.0,16.0,9.0,-1.031,-5.557,2.064,-0.134,-2.541,-5.406,-12.249,58.332,2011-09-16,0.5,0.06
-0.98,-0.416,-1.337,0.478,0.0,19.0,9.0,-1.799,-6.595,0.876,-1.081,-3.486,-3.798,-10.559,48.6,2011-09-19,0.53,0.05
-0.166,0.444,1.088,-0.863,1.0,20.0,9.0,-1.773,-6.762,0.569,-1.2,-3.585,-2.655,-8.978,47.459,2011-09-20,0.55,0.08
-2.939,-1.155,-2.92,-0.072,2.0,21.0,9.0,-4.603,-9.971,-1.954,-4.097,-6.589,-4.547,-8.092,39.249,2011-09-21,0.58,0.04
-3.188,-3.461,-4.458,-3.247,3.0,22.0,9.0,-7.714,-13.551,-4.249,-7.23,-9.899,-8.945,-8.262,35.885,2011-09-22,0.61,0.01
0.608,-1.96,0.641,-3.068,4.0,23.0,9.0,-6.76,-12.824,-2.895,-6.324,-9.052,-11.741,-8.958,42.231,2011-09-23,0.61,0.01
2.334,1.968,0.866,0.717,0.0,26.0,9.0,-4.062,-10.221,-0.439,-3.746,-6.435,-11.682,-9.503,49.559,2011-09-26,0.56,0.04
1.069,2.72,2.851,2.323,1.0,27.0,9.0,-2.74,-9.028,0.499,-2.545,-5.204,-10.511,-9.704,45.127,2011-09-27,0.5,0.04
-2.069,-0.932,-1.111,1.038,2.0,28.0,9.0,-4.605,-11.293,-1.283,-4.527,-7.28,-11.414,-10.046,43.033,2011-09-28,0.53,0.01
0.811,-0.746,-0.91,-2.012,3.0,29.0,9.0,-3.478,-10.362,-0.374,-3.541,-6.29,-11.246,-10.286,51.355,2011-09-29,0.54,0.01
-2.497,-1.356,-0.754,0.711,4.0,30.0,9.0,-5.753,-13.143,-2.356,-5.95,-8.834,-13.299,-10.889,43.797,2011-09-30,0.58,0.01
-2.845,-1.805,-2.866,-2.476,0.0,3.0,10.0,-8.403,-16.391,-4.283,-8.698,-11.783,-17.323,-12.176,36.375,2011-10-03,0.6,0.01
2.249,-1.218,-2.198,-2.987,1.0,4.0,10.0,-5.639,-13.778,-1.591,-6.06,-9.14,-18.306,-13.402,38.406,2011-10-04,0.61,0.01
1.787,1.862,3.806,2.425,2.0,5.0,10.0,-3.456,-11.736,0.153,-4.034,-7.081,-17.266,-14.175,38.329,2011-10-05,0.57,0.04
1.83,1.7,1.727,1.786,3.0,6.0,10.0,-1.356,-9.689,1.558,-2.079,-5.054,-14.584,-14.257,41.285,2011-10-06,0.5,0.09
-0.816,0.502,1.349,1.828,4.0,7.0,10.0,-1.939,-10.547,0.599,-2.805,-5.801,-13.076,-14.02,41.628,2011-10-07,0.47,0.06
3.412,2.007,0.686,-0.591,0.0,10.0,10.0,1.588,-6.873,3.103,0.565,-2.264,-8.599,-12.936,48.902,2011-10-10,0.4,0.09
0.054,0.362,2.517,3.147,1.0,11.0,10.0,1.794,-6.789,2.525,0.594,-2.165,-4.942,-11.337,54.908,2011-10-11,0.38,0.05
0.979,1.752,0.749,0.133,2.0,12.0,10.0,2.824,-5.732,2.776,1.498,-1.151,-1.086,-9.287,64.511,2011-10-12,0.32,0.12
-0.297,-1.048,-0.469,0.9,3.0,13.0,10.0,2.628,-6.024,1.989,1.157,-1.424,1.661,-7.098,62.713,2011-10-13,0.33,0.13
1.738,1.42,1.266,-0.109,4.0,14.0,10.0,4.252,-4.199,2.931,2.734,0.303,5.463,-4.586,61.906,2011-10-14,0.27,0.15
-1.937,-0.011,-0.589,1.561,0.0,17.0,10.0,2.358,-6.234,0.811,0.78,-1.633,6.487,-2.371,54.717,2011-10-17,0.28,0.1
2.042,0.705,-0.59,-1.937,1.0,18.0,10.0,4.139,-4.089,2.236,2.657,0.392,9.171,-0.063,63.748,2011-10-18,0.25,0.12
-1.265,-0.281,1.245,1.891,2.0,19.0,10.0,2.849,-5.397,0.787,1.355,-0.866,9.934,1.937,58.949,2011-10-19,0.28,0.08
0.455,-0.822,-0.744,-1.107,3.0,20.0,10.0,3.134,-4.894,0.989,1.732,-0.401,10.857,3.721,66.596,2011-10-20,0.26,0.06
1.881,1.599,1.508,0.452,4.0,21.0,10.0,4.816,-2.944,2.254,3.407,1.424,13.281,5.633,78.527,2011-10-21,0.22,0.1
1.287,1.414,1.92,1.92,0.0,24.0,10.0,5.906,-1.628,2.797,4.453,2.624,16.3,7.766,77.725,2011-10-24,0.15,0.17
-2.004,-0.188,-0.963,1.249,1.0,25.0,10.0,3.941,-3.691,0.647,2.4,0.619,16.474,9.508,67.717,2011-10-25,0.11,0.09
1.054,-0.631,-0.467,-1.995,2.0,26.0,10.0,4.863,-2.596,1.346,3.284,1.623,17.456,11.097,66.605,2011-10-26,0.1,0.1
3.429,3.721,1.876,1.204,3.0,27.0,10.0,7.876,0.806,3.694,6.236,4.788,21.423,13.163,74.361,2011-10-27,0.08,0.18
0.039,-0.432,2.656,3.249,4.0,28.0,10.0,7.687,0.844,2.985,6.026,4.729,24.328,15.396,69.947,2011-10-28,0.02,0.19
-2.474,-0.165,-1.868,0.044,0.0,31.0,10.0,5.139,-1.655,0.419,3.5,2.267,23.79,17.074,61.227,2011-10-31,0.02,0.14
-2.794,-2.643,-3.012,-2.643,1.0,1.0,11.0,2.257,-4.546,-1.955,0.697,-0.532,20.304,17.72,51.966,2011-11-01,0.07,0.1
1.61,-0.681,0.346,-2.508,2.0,2.0,11.0,3.684,-2.871,-0.271,2.182,1.041,18.907,17.958,55.772,2011-11-02,0.08,0.13
1.878,1.668,1.245,1.528,3.0,3.0,11.0,5.327,-0.967,1.262,3.829,2.808,19.451,18.256,56.117,2011-11-03,0.04,0.14
-0.628,-0.189,0.333,1.823,4.0,4.0,11.0,4.579,-1.593,0.511,3.095,2.151,19.024,18.41,59.249,2011-11-04,-0.02,0.13
0.63,0.07,0.148,-0.604,0.0,7.0,11.0,5.042,-0.946,0.906,3.556,2.708,19.102,18.548,56.706,2011-11-07,-0.04,0.08
1.174,1.256,1.148,0.631,1.0,8.0,11.0,6.04,0.231,1.645,4.492,3.761,20.126,18.864,62.424,2011-11-08,-0.05,0.12
-3.67,-0.186,-2.259,1.115,2.0,9.0,11.0,2.435,-3.542,-1.682,0.82,0.093,16.964,18.484,52.232,2011-11-09,0.0,0.06
0.862,-2.271,0.086,-3.575,3.0,10.0,11.0,3.235,-2.633,-0.65,1.602,0.927,15.138,17.815,50.244,2011-11-10,0.02,0.08
1.949,1.666,1.012,0.856,4.0,11.0,11.0,4.991,-0.666,1.019,3.346,2.765,15.463,17.344,51.594,2011-11-11,0.02,0.08
-0.955,-0.247,0.529,1.914,0.0,14.0,11.0,3.95,-1.623,0.052,2.32,1.792,14.578,16.791,53.919,2011-11-14,0.0,0.06
0.482,0.032,-0.188,-0.961,1.0,15.0,11.0,4.263,-1.116,0.425,2.679,2.218,14.199,16.273,52.793,2011-11-15,-0.02,0.09
-1.662,-0.367,-0.697,0.488,2.0,16.0,11.0,2.584,-2.798,-1.006,0.994,0.554,12.074,15.433,40.878,2011-11-16,0.03,0.06
-1.68,-1.737,-2.124,-1.689,3.0,17.0,11.0,0.87,-4.517,-2.186,-0.671,-1.122,8.613,14.069,37.757,2011-11-17,0.06,0.05
-0.039,-1.149,0.16,-1.89,4.0,18.0,11.0,0.729,-4.519,-1.781,-0.683,-1.139,5.765,12.408,42.48,2011-11-18,0.09,0.08
-1.865,-0.645,-2.328,0.2,0.0,21.0,11.0,-1.208,-6.452,-2.972,-2.494,-3.001,1.66,10.259,44.684,2011-11-21,0.13,0.03
-0.414,-1.547,-0.128,-1.862,1.0,22.0,11.0,-1.655,-6.837,-2.72,-2.806,-3.361,-1.969,7.813,38.836,2011-11-22,0.14,0.03
-2.21,-0.78,-1.681,-0.461,2.0,23.0,11.0,-3.905,-9.183,-4.033,-4.927,-5.583,-6.884,4.874,28.047,2011-11-23,0.2,0.01
-0.269,-1.248,-0.269,-2.195,4.0,25.0,11.0,-4.098,-9.407,-3.45,-5.006,-5.752,-10.906,1.718,28.655,2011-11-25,0.22,0.0
2.924,2.105,0.001,-0.236,0.0,28.0,11.0,-1.101,-6.241,-0.409,-1.943,-2.693,-11.229,-0.872,36.147,2011-11-28,0.19,0.04
0.221,0.528,2.859,2.925,1.0,29.0,11.0,-0.863,-5.949,-0.15,-1.651,-2.417,-11.144,-2.926,32.847,2011-11-29,0.15,0.0
4.332,3.609,0.413,0.349,2.0,30.0,11.0,3.252,-1.518,3.206,2.469,1.799,-6.821,-3.705,53.716,2011-11-30,0.07,0.08
-0.191,0.319,3.594,4.194,3.0,1.0,12.0,2.942,-1.675,2.417,2.193,1.579,-3.546,-3.673,51.054,2011-12-01,0.06,0.05
-0.024,0.719,0.292,-0.071,4.0,2.0,12.0,2.735,-1.661,1.915,2.084,1.524,-0.963,-3.131,45.3,2011-12-02,0.02,0.08
1.029,0.528,0.079,-0.136,0.0,5.0,12.0,3.533,-0.592,2.331,2.96,2.477,2.092,-2.087,51.268,2011-12-05,0.01,0.13
0.111,-0.055,0.699,1.033,1.0,6.0,12.0,3.488,-0.458,1.951,2.947,2.534,4.573,-0.755,50.162,2011-12-06,-0.02,0.13
0.202,0.081,-0.657,0.076,2.0,7.0,12.0,3.546,-0.237,1.719,3.019,2.676,6.667,0.73,56.481,2011-12-07,-0.02,0.12
-2.114,-0.489,-1.071,0.217,3.0,8.0,12.0,1.328,-2.373,-0.323,0.889,0.562,6.105,1.805,54.749,2011-12-08,0.01,0.06
1.688,-0.208,0.244,-2.093,4.0,9.0,12.0,2.815,-0.648,1.074,2.435,2.17,7.258,2.895,59.318,2011-12-09,-0.01,0.12
-1.491,-0.254,-0.586,1.666,0.0,12.0,12.0,1.174,-2.135,-0.339,0.92,0.675,6.585,3.633,60.443,2011-12-12,0.0,0.1
